City,Region,Date,Time (GMT),Highest,MHHW (ft),MHW (ft),MSL (ft),MTL (ft),MLW (ft),MLLW (ft),Lowest (ft),Inf
Boston,East,5/1/1935,0:00,10.675,NaN,9.297,4.664,4.536,-0.214,NaN,-2.226,0
Boston,East,6/1/1935,0:00,11.275,NaN,9.415,4.884,4.756,0.094,NaN,-1.323,0
Boston,East,7/1/1935,0:00,10.977,NaN,9.244,4.736,4.595,-0.063,NaN,-2.324,0
Boston,East,8/1/1935,0:00,11.075,NaN,9.316,4.786,4.664,0.015,NaN,-2.324,0
Boston,East,9/1/1935,0:00,11.377,NaN,9.205,4.694,4.576,-0.063,NaN,-2.324,0
Boston,East,10/1/1935,0:00,11.177,NaN,9.116,4.625,4.526,-0.063,NaN,-2.426,0
Boston,East,11/1/1935,0:00,11.275,NaN,9.526,5.025,4.917,0.294,NaN,-2.124,0
Boston,East,12/1/1935,0:00,11.974,NaN,9.376,4.795,4.674,-0.034,NaN,-2.324,0
Boston,East,1/1/1936,0:00,11.177,NaN,9.297,4.694,4.576,-0.145,NaN,-2.826,0
Boston,East,2/1/1936,0:00,11.377,NaN,9.215,4.586,4.474,-0.264,NaN,-1.924,0
Boston,East,3/1/1936,0:00,11.574,NaN,9.307,4.727,4.586,-0.136,NaN,-2.724,0
Boston,East,4/1/1936,0:00,11.675,NaN,9.244,4.635,4.526,-0.195,NaN,-2.826,0
Boston,East,5/1/1936,0:00,11.075,NaN,9.166,4.615,4.484,-0.195,NaN,-2.724,0
Boston,East,6/1/1936,0:00,11.177,NaN,9.316,4.746,4.625,-0.063,NaN,-2.025,0
Boston,East,7/1/1936,0:00,10.977,NaN,9.395,4.894,4.766,0.137,NaN,-1.323,0
Boston,East,8/1/1936,0:00,10.776,NaN,9.274,4.694,4.566,-0.145,NaN,-1.924,0
Boston,East,9/1/1936,0:00,11.075,NaN,9.435,4.736,4.595,-0.254,NaN,-1.825,0
Boston,East,10/1/1936,0:00,12.374,NaN,9.556,4.727,4.615,-0.326,NaN,-2.626,0
Boston,East,11/1/1936,0:00,11.675,NaN,9.225,4.576,4.444,-0.336,NaN,-2.826,0
Boston,East,12/1/1936,0:00,10.977,NaN,9.087,4.376,4.254,-0.575,NaN,-3.325,0
Boston,East,1/1/1937,0:00,10.977,NaN,8.985,4.395,4.254,-0.474,NaN,-1.924,0
Boston,East,2/1/1937,0:00,11.774,NaN,9.536,4.927,4.795,0.055,NaN,-1.825,0
Boston,East,3/1/1937,0:00,11.876,NaN,9.175,4.536,4.425,-0.336,NaN,-2.324,0
Boston,East,4/1/1937,0:00,11.574,NaN,9.405,4.766,4.645,-0.126,NaN,-2.724,0
Boston,East,5/1/1937,0:00,11.675,NaN,9.435,4.864,4.707,-0.014,NaN,-2.626,0
Boston,East,6/1/1937,0:00,11.475,NaN,9.464,4.845,4.707,-0.063,NaN,-2.626,0
Boston,East,7/1/1937,0:00,11.675,NaN,9.576,4.894,4.736,-0.106,NaN,-2.025,0
Boston,East,8/1/1937,0:00,10.875,NaN,9.376,4.717,4.546,-0.273,NaN,-1.924,0
Boston,East,9/1/1937,0:00,10.776,NaN,9.526,4.815,4.684,-0.155,NaN,-2.025,0
Boston,East,10/1/1937,0:00,12.374,NaN,9.484,4.795,4.664,-0.155,NaN,-2.025,0
Boston,East,11/1/1937,0:00,12.574,NaN,9.474,4.795,4.684,-0.106,NaN,-2.324,0
Boston,East,12/1/1937,0:00,12.174,NaN,9.366,4.736,4.615,-0.136,NaN,-2.524,0
Boston,East,1/1/1938,0:00,12.574,NaN,9.395,4.805,4.674,-0.054,NaN,-2.025,0
Boston,East,2/1/1938,0:00,11.475,NaN,9.297,4.664,4.536,-0.234,NaN,-2.025,0
Boston,East,3/1/1938,0:00,11.774,NaN,9.494,4.795,4.674,-0.145,NaN,-2.124,0
Boston,East,4/1/1938,0:00,11.177,NaN,9.366,4.664,4.536,-0.283,NaN,-1.425,0
Boston,East,5/1/1938,0:00,11.377,NaN,9.645,4.874,4.756,-0.145,NaN,-2.426,0
Boston,East,6/1/1938,0:00,11.876,NaN,9.566,4.786,4.654,-0.264,NaN,-2.524,0
Boston,East,7/1/1938,0:00,11.774,NaN,9.586,4.756,4.615,-0.346,NaN,-2.324,0
Boston,East,8/1/1938,0:00,11.675,NaN,9.595,4.884,4.746,-0.106,NaN,-1.724,0
Boston,East,9/1/1938,0:00,11.075,NaN,9.484,4.786,4.654,-0.175,NaN,-1.924,0
Boston,East,10/1/1938,0:00,11.075,NaN,9.595,5.015,4.884,0.176,NaN,-1.625,0
Boston,East,11/1/1938,0:00,11.177,NaN,9.356,4.727,4.595,-0.155,NaN,-2.124,0
Boston,East,12/1/1938,0:00,11.974,NaN,9.376,4.756,4.645,-0.083,NaN,-2.724,0
Boston,East,1/1/1939,0:00,11.774,NaN,9.284,4.654,4.526,-0.234,NaN,-2.524,0
Boston,East,2/1/1939,0:00,11.974,NaN,9.297,4.526,4.405,-0.493,NaN,-2.826,0
Boston,East,3/1/1939,0:00,11.876,NaN,9.435,4.674,4.546,-0.355,NaN,-3.124,0
Boston,East,4/1/1939,0:00,12.676,NaN,9.625,4.805,4.664,-0.306,NaN,-2.124,0
Boston,East,5/1/1939,0:00,11.574,NaN,9.674,4.917,4.756,-0.165,NaN,-1.625,0
Boston,East,6/1/1939,0:00,11.177,NaN,9.674,4.966,4.805,-0.063,NaN,-1.924,0
Boston,East,7/1/1939,0:00,11.774,NaN,9.576,4.874,4.727,-0.116,NaN,-2.124,0
Boston,East,8/1/1939,0:00,11.675,NaN,9.566,4.884,4.727,-0.106,NaN,-2.324,0
