City,Region,Date,MHW (ft),MSL (ft),MLW (ft)
Honolulu,West,1/1/1956,0.932,0.361,-0.269
Honolulu,West,2/1/1956,0.952,0.381,-0.229
Honolulu,West,3/1/1956,0.971,0.371,-0.22
Honolulu,West,4/1/1956,1.07,0.46,-0.19
Honolulu,West,5/1/1956,1.103,0.492,-0.157
Honolulu,West,6/1/1956,1.112,0.502,-0.18
Honolulu,West,7/1/1956,1.08,0.492,-0.157
Honolulu,West,8/1/1956,1.303,0.601,-0.079
Honolulu,West,9/1/1956,1.421,0.752,0.082
Honolulu,West,10/1/1956,1.381,0.761,0.122
Honolulu,West,11/1/1956,1.421,0.84,0.19
Honolulu,West,12/1/1956,1.391,0.781,0.122
Honolulu,West,1/1/1957,1.421,0.752,0.053
Honolulu,West,2/1/1957,1.401,0.761,0.102
Honolulu,West,3/1/1957,1.27,0.63,-0.019
Honolulu,West,4/1/1957,1.152,0.551,-0.079
Honolulu,West,5/1/1957,1.132,0.522,-0.147
Honolulu,West,6/1/1957,1.152,0.581,-0.059
Honolulu,West,7/1/1957,1.313,0.683,0.02
Honolulu,West,8/1/1957,1.381,0.801,0.181
Honolulu,West,9/1/1957,1.381,0.722,0.03
Honolulu,West,10/1/1957,1.24,0.601,-0.059
Honolulu,West,11/1/1957,1.26,0.62,-0.049
Honolulu,West,12/1/1957,1.132,0.492,-0.18
Honolulu,West,1/1/1958,0.981,0.361,-0.289
Honolulu,West,2/1/1958,1.201,0.581,-0.069
Honolulu,West,3/1/1958,1.231,0.63,0.0
Honolulu,West,4/1/1958,1.001,0.41,-0.2
Honolulu,West,5/1/1958,1.181,0.532,-0.17
Honolulu,West,6/1/1958,1.171,0.532,-0.118
Honolulu,West,7/1/1958,1.47,0.82,0.151
Honolulu,West,8/1/1958,1.5,0.86,0.23
Honolulu,West,9/1/1958,1.591,0.971,0.332
Honolulu,West,10/1/1958,1.811,1.142,0.44
Honolulu,West,11/1/1958,1.782,1.103,0.42
Honolulu,West,12/1/1958,1.611,0.991,0.341
Honolulu,West,1/1/1959,1.532,0.932,0.302
Honolulu,West,2/1/1959,1.411,0.83,0.2
Honolulu,West,3/1/1959,1.45,0.801,0.171
Honolulu,West,4/1/1959,1.44,0.83,0.21
Honolulu,West,5/1/1959,1.513,0.912,0.282
Honolulu,West,6/1/1959,1.641,0.981,0.273
Honolulu,West,7/1/1959,1.532,0.932,0.273
Honolulu,West,8/1/1959,1.87,1.201,0.512
Honolulu,West,9/1/1959,1.792,1.122,0.45
Honolulu,West,10/1/1959,1.601,0.932,0.282
Honolulu,West,11/1/1959,1.411,0.83,0.22
Honolulu,West,12/1/1959,1.431,0.811,0.2
Honolulu,West,1/1/1960,1.181,0.62,0.03
Honolulu,West,2/1/1960,1.211,0.63,0.01
Honolulu,West,3/1/1960,1.181,0.571,-0.049
Honolulu,West,4/1/1960,1.05,0.44,-0.19
Honolulu,West,5/1/1960,1.021,0.391,-0.229
Honolulu,West,6/1/1960,1.162,0.502,-0.17
Honolulu,West,7/1/1960,1.142,0.512,-0.138
Honolulu,West,8/1/1960,1.26,0.561,-0.128
Honolulu,West,9/1/1960,1.303,0.63,-0.059
Honolulu,West,10/1/1960,1.391,0.752,0.122
Honolulu,West,11/1/1960,1.362,0.732,0.102
Honolulu,West,12/1/1960,1.362,0.752,0.141
Honolulu,West,1/1/1961,1.29,0.732,0.112
Honolulu,West,2/1/1961,1.152,0.601,-0.029
Honolulu,West,3/1/1961,1.152,0.571,-0.059
Honolulu,West,4/1/1961,1.313,0.722,0.082
Honolulu,West,5/1/1961,1.122,0.551,-0.069
Honolulu,West,6/1/1961,1.582,0.922,0.21
Honolulu,West,7/1/1961,1.742,1.07,0.371
Honolulu,West,8/1/1961,1.811,1.103,0.361
Honolulu,West,9/1/1961,1.942,1.191,0.44
Honolulu,West,10/1/1961,1.792,1.08,0.4
Honolulu,West,11/1/1961,1.303,0.673,0.04
Honolulu,West,12/1/1961,1.171,0.571,-0.049
Honolulu,West,1/1/1962,1.641,0.961,0.282
Honolulu,West,2/1/1962,1.572,0.912,0.23
Honolulu,West,3/1/1962,1.46,0.771,0.092
Honolulu,West,4/1/1962,1.332,0.66,-0.019
Honolulu,West,5/1/1962,1.381,0.732,0.03
Honolulu,West,6/1/1962,1.362,0.791,0.151
Honolulu,West,7/1/1962,1.49,0.83,0.082
Honolulu,West,8/1/1962,1.431,0.742,0.04
Honolulu,West,9/1/1962,1.47,0.801,0.122
Honolulu,West,10/1/1962,1.29,0.692,0.04
Honolulu,West,11/1/1962,1.411,0.781,0.102
Honolulu,West,12/1/1962,1.513,0.86,0.161
Honolulu,West,1/1/1963,1.47,0.82,0.151
Honolulu,West,2/1/1963,1.322,0.702,0.072
Honolulu,West,3/1/1963,1.27,0.66,0.02
Honolulu,West,4/1/1963,1.142,0.571,-0.049
Honolulu,West,5/1/1963,1.372,0.712,0.04
Honolulu,West,6/1/1963,1.29,0.712,0.072
Honolulu,West,7/1/1963,1.332,0.673,-0.039
Honolulu,West,8/1/1963,1.71,0.991,0.282
Honolulu,West,9/1/1963,1.772,1.011,0.282
Honolulu,West,10/1/1963,1.641,0.952,0.263
Honolulu,West,11/1/1963,1.513,0.86,0.2
Honolulu,West,12/1/1963,1.391,0.761,0.072
Honolulu,West,1/1/1964,1.142,0.502,-0.147
Honolulu,West,2/1/1964,1.122,0.502,-0.108
Honolulu,West,3/1/1964,1.24,0.62,-0.039
Honolulu,West,4/1/1964,1.303,0.64,-0.049
Honolulu,West,5/1/1964,1.211,0.61,-0.088
Honolulu,West,6/1/1964,1.28,0.63,-0.059
Honolulu,West,7/1/1964,1.641,0.971,0.282
Honolulu,West,8/1/1964,1.611,0.902,0.19
Honolulu,West,9/1/1964,1.641,0.922,0.19
Honolulu,West,10/1/1964,1.431,0.752,0.04
Honolulu,West,11/1/1964,1.352,0.761,0.102
Honolulu,West,12/1/1964,1.46,0.811,0.112
Honolulu,West,1/1/1965,1.322,0.692,-0.01
Honolulu,West,2/1/1965,1.132,0.532,-0.118
Honolulu,West,3/1/1965,1.211,0.63,0.0
Honolulu,West,4/1/1965,0.952,0.371,-0.289
Honolulu,West,5/1/1965,1.021,0.42,-0.249
Honolulu,West,6/1/1965,1.112,0.45,-0.279
Honolulu,West,7/1/1965,1.45,0.752,-0.01
Honolulu,West,8/1/1965,1.401,0.702,-0.029
Honolulu,West,9/1/1965,1.46,0.771,0.03
Honolulu,West,10/1/1965,1.513,0.893,0.22
Honolulu,West,11/1/1965,1.69,1.021,0.292
Honolulu,West,12/1/1965,1.49,0.83,0.072
Honolulu,West,1/1/1966,1.352,0.692,-0.049
Honolulu,West,2/1/1966,1.332,0.683,-0.019
Honolulu,West,3/1/1966,1.27,0.65,-0.069
Honolulu,West,4/1/1966,1.211,0.561,-0.138
Honolulu,West,5/1/1966,1.142,0.45,-0.308
Honolulu,West,6/1/1966,1.181,0.532,-0.229
Honolulu,West,7/1/1966,1.332,0.752,0.053
Honolulu,West,8/1/1966,1.611,0.952,0.23
Honolulu,West,9/1/1966,1.5,0.87,0.171
Honolulu,West,10/1/1966,1.45,0.83,0.151
Honolulu,West,11/1/1966,1.44,0.86,0.21
Honolulu,West,12/1/1966,1.313,0.712,0.02
Honolulu,West,1/1/1967,1.25,0.62,-0.069
Honolulu,West,2/1/1967,1.362,0.673,-0.049
Honolulu,West,3/1/1967,1.171,0.502,-0.147
Honolulu,West,4/1/1967,1.001,0.351,-0.338
Honolulu,West,5/1/1967,0.883,0.273,-0.41
Honolulu,West,6/1/1967,0.981,0.371,-0.338
Honolulu,West,7/1/1967,1.011,0.41,-0.269
Honolulu,West,8/1/1967,1.24,0.64,0.0
Honolulu,West,9/1/1967,1.411,0.811,0.141
Honolulu,West,10/1/1967,1.47,0.87,0.171
Honolulu,West,11/1/1967,1.523,0.87,0.151
Honolulu,West,12/1/1967,1.411,0.83,0.131
Honolulu,West,1/1/1968,1.431,0.811,0.092
Honolulu,West,2/1/1968,1.421,0.781,0.102
Honolulu,West,3/1/1968,1.25,0.571,-0.17
Honolulu,West,4/1/1968,0.912,0.332,-0.318
Honolulu,West,5/1/1968,0.971,0.391,-0.298
Honolulu,West,6/1/1968,1.142,0.571,-0.098
Honolulu,West,7/1/1968,1.49,0.85,0.171
Honolulu,West,8/1/1968,1.762,1.103,0.381
Honolulu,West,9/1/1968,1.752,1.07,0.332
Honolulu,West,10/1/1968,1.782,1.05,0.292
Honolulu,West,11/1/1968,1.732,1.021,0.24
Honolulu,West,12/1/1968,1.68,0.981,0.23
Honolulu,West,1/1/1969,1.66,1.021,0.292
Honolulu,West,2/1/1969,1.5,0.83,0.092
Honolulu,West,3/1/1969,1.542,0.85,0.122
Honolulu,West,4/1/1969,1.25,0.62,-0.069
Honolulu,West,5/1/1969,1.411,0.791,0.082
Honolulu,West,6/1/1969,1.532,0.893,0.171
Honolulu,West,7/1/1969,1.611,0.912,0.151
Honolulu,West,8/1/1969,1.44,0.771,0.082
Honolulu,West,9/1/1969,1.66,0.981,0.25
Honolulu,West,10/1/1969,1.601,0.922,0.19
Honolulu,West,11/1/1969,1.48,0.811,0.072
Honolulu,West,12/1/1969,1.28,0.64,0.0
Honolulu,West,1/1/1970,1.303,0.722,0.063
Honolulu,West,2/1/1970,1.29,0.65,-0.049
Honolulu,West,3/1/1970,1.05,0.473,-0.17
Honolulu,West,4/1/1970,0.952,0.391,-0.259
Honolulu,West,5/1/1970,1.021,0.45,-0.19
Honolulu,West,6/1/1970,1.093,0.482,-0.22
Honolulu,West,7/1/1970,1.171,0.561,-0.108
Honolulu,West,8/1/1970,1.322,0.692,0.02
Honolulu,West,9/1/1970,1.562,0.912,0.22
Honolulu,West,10/1/1970,1.381,0.801,0.141
Honolulu,West,11/1/1970,1.46,0.811,0.102
Honolulu,West,12/1/1970,1.211,0.62,-0.098
Honolulu,West,1/1/1971,1.24,0.63,-0.069
Honolulu,West,2/1/1971,0.991,0.41,-0.22
Honolulu,West,3/1/1971,1.011,0.45,-0.2
Honolulu,West,4/1/1971,1.04,0.43,-0.249
Honolulu,West,5/1/1971,1.05,0.482,-0.18
Honolulu,West,6/1/1971,1.24,0.65,-0.039
Honolulu,West,7/1/1971,1.45,0.82,0.141
Honolulu,West,8/1/1971,1.46,0.83,0.131
Honolulu,West,9/1/1971,1.362,0.702,0.01
Honolulu,West,10/1/1971,1.25,0.66,0.0
Honolulu,West,11/1/1971,1.29,0.702,0.03
Honolulu,West,12/1/1971,1.221,0.62,-0.059
Honolulu,West,1/1/1972,1.132,0.571,-0.088
Honolulu,West,2/1/1972,1.201,0.601,-0.069
Honolulu,West,3/1/1972,1.24,0.64,-0.01
Honolulu,West,4/1/1972,1.04,0.473,-0.17
Honolulu,West,5/1/1972,1.001,0.43,-0.239
Honolulu,West,6/1/1972,1.08,0.44,-0.289
Honolulu,West,7/1/1972,1.303,0.65,-0.059
Honolulu,West,8/1/1972,1.44,0.84,0.171
Honolulu,West,9/1/1972,1.552,0.902,0.22
Honolulu,West,10/1/1972,1.411,0.781,0.122
Honolulu,West,11/1/1972,1.132,0.561,-0.088
Honolulu,West,12/1/1972,1.221,0.61,-0.039
Honolulu,West,1/1/1973,0.971,0.43,-0.19
Honolulu,West,2/1/1973,1.26,0.66,0.01
Honolulu,West,3/1/1973,1.171,0.561,-0.108
Honolulu,West,4/1/1973,1.342,0.683,0.0
Honolulu,West,5/1/1973,1.29,0.673,-0.01
Honolulu,West,6/1/1973,1.211,0.591,-0.108
Honolulu,West,7/1/1973,1.381,0.791,0.122
Honolulu,West,8/1/1973,1.48,0.87,0.263
Honolulu,West,9/1/1973,1.45,0.912,0.312
Honolulu,West,10/1/1973,1.45,0.893,0.282
Honolulu,West,11/1/1973,1.49,0.932,0.282
Honolulu,West,12/1/1973,1.44,0.883,0.2
Honolulu,West,1/1/1974,1.601,1.03,0.41
Honolulu,West,2/1/1974,1.47,0.883,0.25
Honolulu,West,3/1/1974,1.332,0.771,0.171
Honolulu,West,4/1/1974,1.26,0.702,0.082
Honolulu,West,5/1/1974,1.303,0.83,0.23
Honolulu,West,6/1/1974,1.332,0.771,0.122
Honolulu,West,7/1/1974,1.411,0.811,0.2
Honolulu,West,8/1/1974,1.91,1.25,0.551
Honolulu,West,9/1/1974,1.821,1.142,0.43
Honolulu,West,10/1/1974,1.641,1.011,0.312
Honolulu,West,11/1/1974,1.611,0.971,0.24
Honolulu,West,12/1/1974,1.44,0.801,0.053
Honolulu,West,1/1/1975,1.421,0.712,-0.019
Honolulu,West,2/1/1975,1.28,0.65,-0.01
Honolulu,West,3/1/1975,1.231,0.64,0.01
Honolulu,West,4/1/1975,1.132,0.63,0.072
Honolulu,West,5/1/1975,1.162,0.581,-0.039
Honolulu,West,6/1/1975,1.181,0.591,-0.049
Honolulu,West,7/1/1975,1.201,0.591,-0.059
Honolulu,West,8/1/1975,1.421,0.712,-0.019
Honolulu,West,9/1/1975,1.362,0.702,0.02
Honolulu,West,10/1/1975,1.332,0.65,-0.059
Honolulu,West,11/1/1975,1.24,0.64,-0.019
Honolulu,West,12/1/1975,1.201,0.601,-0.059
Honolulu,West,1/1/1976,1.26,0.702,0.102
Honolulu,West,2/1/1976,,0.502,
Honolulu,West,3/1/1976,1.05,0.473,-0.128
Honolulu,West,4/1/1976,1.142,0.512,-0.138
Honolulu,West,5/1/1976,1.162,0.561,-0.098
Honolulu,West,6/1/1976,1.211,0.62,-0.019
Honolulu,West,7/1/1976,,0.65,
Honolulu,West,8/1/1976,,0.85,
Honolulu,West,9/1/1976,1.582,1.011,0.4
Honolulu,West,10/1/1976,,0.922,
Honolulu,West,11/1/1976,,0.961,
Honolulu,West,12/1/1976,1.421,0.84,0.22
Honolulu,West,1/1/1977,,0.893,
Honolulu,West,2/1/1977,1.162,0.561,-0.069
Honolulu,West,3/1/1977,1.021,0.41,-0.2
Honolulu,West,4/1/1977,1.162,0.532,-0.128
Honolulu,West,5/1/1977,1.162,0.512,-0.19
Honolulu,West,6/1/1977,1.332,0.683,0.0
Honolulu,West,7/1/1977,1.46,0.791,0.112
Honolulu,West,8/1/1977,1.65,0.991,0.322
Honolulu,West,9/1/1977,1.631,0.932,0.181
Honolulu,West,10/1/1977,1.513,0.912,0.24
Honolulu,West,11/1/1977,1.65,1.011,0.332
Honolulu,West,12/1/1977,1.742,1.05,0.332
Honolulu,West,1/1/1978,1.46,0.811,0.151
Honolulu,West,2/1/1978,1.513,0.86,0.2
Honolulu,West,3/1/1978,1.362,0.732,0.092
Honolulu,West,4/1/1978,1.552,0.922,0.263
Honolulu,West,5/1/1978,1.47,0.87,0.23
Honolulu,West,6/1/1978,1.181,0.63,0.03
Honolulu,West,7/1/1978,1.67,1.06,0.4
Honolulu,West,8/1/1978,1.391,0.83,0.23
Honolulu,West,9/1/1978,1.372,0.801,0.19
Honolulu,West,10/1/1978,1.67,1.06,0.41
Honolulu,West,11/1/1978,1.552,0.971,0.332
Honolulu,West,12/1/1978,1.362,0.742,0.063
Honolulu,West,1/1/1979,1.25,0.692,0.063
Honolulu,West,2/1/1979,1.112,0.532,-0.088
Honolulu,West,3/1/1979,1.231,0.64,0.053
Honolulu,West,4/1/1979,1.391,0.761,0.122
Honolulu,West,5/1/1979,1.45,0.83,0.181
Honolulu,West,6/1/1979,1.26,0.712,0.112
Honolulu,West,7/1/1979,1.372,0.761,0.122
Honolulu,West,8/1/1979,1.523,0.883,0.21
Honolulu,West,9/1/1979,1.601,0.922,0.25
Honolulu,West,10/1/1979,1.69,1.001,0.302
Honolulu,West,11/1/1979,1.46,0.84,0.19
Honolulu,West,12/1/1979,1.44,0.85,0.2
Honolulu,West,1/1/1980,1.69,1.05,0.381
Honolulu,West,2/1/1980,1.621,1.001,0.361
Honolulu,West,3/1/1980,1.431,0.801,0.151
Honolulu,West,4/1/1980,1.352,0.732,0.082
Honolulu,West,5/1/1980,1.29,0.702,0.072
Honolulu,West,6/1/1980,1.421,0.791,0.122
Honolulu,West,7/1/1980,1.601,1.021,0.371
Honolulu,West,8/1/1980,1.601,0.981,0.351
Honolulu,West,9/1/1980,1.572,0.922,0.24
Honolulu,West,10/1/1980,1.582,0.942,0.282
Honolulu,West,11/1/1980,1.611,0.991,0.332
Honolulu,West,12/1/1980,1.68,1.06,0.41
Honolulu,West,1/1/1981,1.5,0.902,0.24
Honolulu,West,2/1/1981,1.621,1.001,0.351
Honolulu,West,3/1/1981,1.45,0.86,0.24
Honolulu,West,4/1/1981,1.631,1.021,0.361
Honolulu,West,5/1/1981,1.391,0.761,0.082
Honolulu,West,6/1/1981,1.401,0.781,0.122
Honolulu,West,7/1/1981,1.621,1.03,0.391
Honolulu,West,8/1/1981,1.841,1.211,0.551
Honolulu,West,9/1/1981,2.1,1.401,0.673
Honolulu,West,10/1/1981,1.942,1.27,0.591
Honolulu,West,11/1/1981,1.562,0.942,0.282
Honolulu,West,12/1/1981,1.542,0.922,0.24
Honolulu,West,1/1/1982,1.362,0.811,0.181
Honolulu,West,2/1/1982,1.401,0.811,0.181
Honolulu,West,3/1/1982,1.25,0.683,0.082
Honolulu,West,4/1/1982,1.142,0.522,-0.138
Honolulu,West,5/1/1982,1.152,0.532,-0.147
Honolulu,West,6/1/1982,1.29,0.692,0.063
Honolulu,West,7/1/1982,1.27,0.683,0.04
Honolulu,West,8/1/1982,1.29,0.732,0.122
Honolulu,West,9/1/1982,1.342,0.781,0.181
Honolulu,West,10/1/1982,1.467,0.84,0.177
Honolulu,West,11/1/1982,1.542,0.87,0.181
Honolulu,West,12/1/1982,1.46,0.791,0.072
Honolulu,West,1/1/1983,1.552,0.893,0.171
Honolulu,West,2/1/1983,1.542,0.922,0.25
Honolulu,West,3/1/1983,1.431,0.82,0.161
Honolulu,West,4/1/1983,1.26,0.712,0.092
Honolulu,West,5/1/1983,1.211,0.692,0.092
Honolulu,West,6/1/1983,1.342,0.712,0.02
Honolulu,West,7/1/1983,1.431,0.82,0.171
Honolulu,West,8/1/1983,1.601,0.932,0.23
Honolulu,West,9/1/1983,1.45,0.83,0.181
Honolulu,West,10/1/1983,1.372,0.801,0.171
Honolulu,West,11/1/1983,1.211,0.601,-0.069
Honolulu,West,12/1/1983,1.132,0.522,-0.147
Honolulu,West,1/1/1984,1.112,0.551,-0.079
Honolulu,West,2/1/1984,1.27,0.66,0.02
Honolulu,West,3/1/1984,1.25,0.62,-0.049
Honolulu,West,4/1/1984,1.221,0.61,-0.049
Honolulu,West,5/1/1984,1.303,0.781,0.171
Honolulu,West,6/1/1984,1.542,0.922,0.23
Honolulu,West,7/1/1984,1.641,0.981,0.263
Honolulu,West,8/1/1984,1.742,1.122,0.473
Honolulu,West,9/1/1984,1.841,1.211,0.542
Honolulu,West,10/1/1984,1.942,1.26,0.561
Honolulu,West,11/1/1984,1.821,1.201,0.532
Honolulu,West,12/1/1984,1.762,1.162,0.492
Honolulu,West,1/1/1985,1.723,1.103,0.41
Honolulu,West,2/1/1985,1.631,1.011,0.351
Honolulu,West,3/1/1985,1.221,0.66,0.03
Honolulu,West,4/1/1985,1.181,0.591,-0.039
Honolulu,West,5/1/1985,1.211,0.601,-0.069
Honolulu,West,6/1/1985,1.513,0.902,0.22
Honolulu,West,7/1/1985,1.48,0.87,0.19
Honolulu,West,8/1/1985,1.532,0.922,0.25
Honolulu,West,9/1/1985,1.513,0.922,0.312
Honolulu,West,10/1/1985,1.591,0.981,0.361
Honolulu,West,11/1/1985,1.411,0.801,0.141
Honolulu,West,12/1/1985,1.132,0.581,-0.059
Honolulu,West,1/1/1986,1.181,0.601,-0.059
Honolulu,West,2/1/1986,1.372,0.712,0.053
Honolulu,West,3/1/1986,1.29,0.65,-0.01
Honolulu,West,4/1/1986,1.112,0.502,-0.147
Honolulu,West,5/1/1986,1.03,0.45,-0.18
Honolulu,West,6/1/1986,1.04,0.502,-0.108
Honolulu,West,7/1/1986,1.07,0.502,-0.157
Honolulu,West,8/1/1986,1.313,0.692,0.04
Honolulu,West,9/1/1986,1.313,0.732,0.131
Honolulu,West,10/1/1986,1.352,0.692,0.063
Honolulu,West,11/1/1986,1.5,0.84,0.161
Honolulu,West,12/1/1986,1.25,0.62,-0.088
Honolulu,West,1/1/1987,1.29,0.683,0.0
Honolulu,West,2/1/1987,1.322,0.722,0.072
Honolulu,West,3/1/1987,1.362,0.702,0.03
Honolulu,West,4/1/1987,1.27,0.62,-0.029
Honolulu,West,5/1/1987,1.132,0.581,-0.069
Honolulu,West,6/1/1987,1.171,0.62,-0.019
Honolulu,West,7/1/1987,1.122,0.551,-0.069
Honolulu,West,8/1/1987,1.303,0.712,0.072
Honolulu,West,9/1/1987,1.303,0.712,0.112
Honolulu,West,10/1/1987,1.25,0.66,0.02
Honolulu,West,11/1/1987,1.601,0.961,0.273
Honolulu,West,12/1/1987,1.71,1.06,0.341
Honolulu,West,1/1/1988,1.572,0.922,0.21
Honolulu,West,2/1/1988,1.572,0.922,0.23
Honolulu,West,3/1/1988,1.67,0.971,0.25
Honolulu,West,4/1/1988,1.68,1.001,0.282
Honolulu,West,5/1/1988,1.71,1.04,0.322
Honolulu,West,6/1/1988,1.601,0.961,0.24
Honolulu,West,7/1/1988,1.742,1.08,0.371
Honolulu,West,8/1/1988,1.792,1.08,0.361
Honolulu,West,9/1/1988,1.742,1.08,0.391
Honolulu,West,10/1/1988,1.67,1.021,0.351
Honolulu,West,11/1/1988,1.542,0.942,0.282
Honolulu,West,12/1/1988,1.532,0.922,0.25
Honolulu,West,1/1/1989,1.401,0.791,0.122
Honolulu,West,2/1/1989,1.523,0.82,0.102
Honolulu,West,3/1/1989,1.542,0.84,0.131
Honolulu,West,4/1/1989,1.391,0.732,0.063
Honolulu,West,5/1/1989,1.191,0.63,-0.01
Honolulu,West,6/1/1989,1.431,0.791,0.082
Honolulu,West,7/1/1989,1.46,0.791,0.053
Honolulu,West,8/1/1989,1.352,0.742,0.082
Honolulu,West,9/1/1989,1.601,0.952,0.273
Honolulu,West,10/1/1989,1.513,0.84,0.141
Honolulu,West,11/1/1989,1.401,0.82,0.171
Honolulu,West,12/1/1989,1.303,0.702,0.02
Honolulu,West,1/1/1990,1.27,0.673,0.01
Honolulu,West,2/1/1990,0.961,0.282,-0.4
Honolulu,West,3/1/1990,1.001,0.391,-0.279
Honolulu,West,4/1/1990,1.171,0.482,-0.2
Honolulu,West,5/1/1990,1.05,0.473,-0.18
Honolulu,West,6/1/1990,1.112,0.581,-0.029
Honolulu,West,7/1/1990,1.191,0.591,-0.079
Honolulu,West,8/1/1990,1.391,0.732,0.04
Honolulu,West,9/1/1990,1.542,0.893,0.21
Honolulu,West,10/1/1990,1.591,0.922,0.263
Honolulu,West,11/1/1990,1.45,0.87,0.25
Honolulu,West,12/1/1990,1.181,0.62,-0.039
Honolulu,West,1/1/1991,1.421,0.732,0.01
Honolulu,West,2/1/1991,1.381,0.722,0.053
Honolulu,West,3/1/1991,1.231,0.571,-0.118
Honolulu,West,4/1/1991,1.132,0.571,-0.059
Honolulu,West,5/1/1991,1.093,0.551,-0.079
Honolulu,West,6/1/1991,1.191,0.62,-0.01
Honolulu,West,7/1/1991,1.47,0.86,0.2
Honolulu,West,8/1/1991,1.69,1.001,0.312
Honolulu,West,9/1/1991,1.572,0.902,0.23
Honolulu,West,10/1/1991,1.47,0.82,0.171
Honolulu,West,11/1/1991,1.71,1.06,0.361
Honolulu,West,12/1/1991,1.47,0.85,0.171
Honolulu,West,1/1/1992,1.401,0.771,0.082
Honolulu,West,2/1/1992,1.481,0.851,0.181
Honolulu,West,3/1/1992,1.561,0.951,0.331
Honolulu,West,4/1/1992,1.531,0.841,0.111
Honolulu,West,5/1/1992,1.27,0.62,-0.098
Honolulu,West,6/1/1992,1.401,0.781,0.082
Honolulu,West,7/1/1992,1.431,0.781,0.082
Honolulu,West,8/1/1992,1.542,0.902,0.21
Honolulu,West,9/1/1992,1.821,1.152,0.45
Honolulu,West,10/1/1992,1.591,1.001,0.361
Honolulu,West,11/1/1992,1.801,1.142,0.43
Honolulu,West,12/1/1992,1.752,1.103,0.4
Honolulu,West,1/1/1993,1.523,0.912,0.263
Honolulu,West,2/1/1993,1.45,0.82,0.151
Honolulu,West,3/1/1993,1.572,0.942,0.263
Honolulu,West,4/1/1993,1.532,0.893,0.22
Honolulu,West,5/1/1993,1.46,0.883,0.23
Honolulu,West,6/1/1993,1.421,0.893,0.282
Honolulu,West,7/1/1993,1.421,0.83,0.181
Honolulu,West,8/1/1993,1.48,0.883,0.23
Honolulu,West,9/1/1993,1.45,0.86,0.25
Honolulu,West,10/1/1993,1.552,0.952,0.322
Honolulu,West,11/1/1993,1.25,0.712,0.112
Honolulu,West,12/1/1993,1.152,0.61,-0.019
Honolulu,West,1/1/1994,1.26,0.669,0.036
Honolulu,West,2/1/1994,1.237,0.633,-0.003
Honolulu,West,3/1/1994,1.109,0.509,-0.118
Honolulu,West,4/1/1994,1.211,0.637,0.03
Honolulu,West,5/1/1994,1.299,0.706,0.04
Honolulu,West,6/1/1994,1.395,0.752,0.049
Honolulu,West,7/1/1994,1.726,1.037,0.351
Honolulu,West,8/1/1994,1.746,1.076,0.387
Honolulu,West,9/1/1994,1.611,1.047,0.443
Honolulu,West,10/1/1994,1.713,1.106,0.476
Honolulu,West,11/1/1994,1.463,0.916,0.305
Honolulu,West,12/1/1994,1.45,0.83,0.158
Honolulu,West,1/1/1995,1.434,0.814,0.151
Honolulu,West,2/1/1995,1.427,0.824,0.2
Honolulu,West,3/1/1995,1.732,1.083,0.437
Honolulu,West,4/1/1995,1.798,1.152,0.482
Honolulu,West,5/1/1995,1.375,0.794,0.164
Honolulu,West,6/1/1995,1.647,1.014,0.341
Honolulu,West,7/1/1995,1.831,1.198,0.535
Honolulu,West,8/1/1995,1.523,0.939,0.318
Honolulu,West,9/1/1995,1.726,1.07,0.4
Honolulu,West,10/1/1995,1.798,1.129,0.45
Honolulu,West,11/1/1995,1.841,1.145,0.437
Honolulu,West,12/1/1995,1.864,1.217,0.538
Honolulu,West,1/1/1996,1.608,0.981,0.322
Honolulu,West,2/1/1996,1.368,0.765,0.145
Honolulu,West,3/1/1996,1.375,0.771,0.145
Honolulu,West,4/1/1996,1.473,0.876,0.263
Honolulu,West,5/1/1996,1.467,0.82,0.135
Honolulu,West,6/1/1996,1.381,0.745,0.063
Honolulu,West,7/1/1996,1.798,1.112,0.407
Honolulu,West,8/1/1996,1.716,1.089,0.44
Honolulu,West,9/1/1996,1.87,1.165,0.463
Honolulu,West,10/1/1996,1.88,1.257,0.604
Honolulu,West,11/1/1996,1.857,1.181,0.473
Honolulu,West,12/1/1996,1.532,0.909,0.253
Honolulu,West,1/1/1997,1.408,0.827,0.227
Honolulu,West,2/1/1997,1.536,0.922,0.282
Honolulu,West,3/1/1997,1.549,0.922,0.279
Honolulu,West,4/1/1997,1.624,0.961,0.269
Honolulu,West,5/1/1997,1.614,0.948,0.256
Honolulu,West,6/1/1997,1.46,0.837,0.168
Honolulu,West,7/1/1997,1.591,0.958,0.292
Honolulu,West,8/1/1997,1.657,1.021,0.371
Honolulu,West,9/1/1997,1.749,1.122,0.482
Honolulu,West,10/1/1997,1.67,1.024,0.368
Honolulu,West,11/1/1997,1.378,0.781,0.148
Honolulu,West,12/1/1997,1.385,0.755,0.059
Honolulu,West,1/1/1998,1.283,0.679,0.023
Honolulu,West,2/1/1998,1.099,0.525,-0.082
Honolulu,West,3/1/1998,1.322,0.692,0.046
Honolulu,West,4/1/1998,1.267,0.663,0.03
Honolulu,West,5/1/1998,1.208,0.637,0.013
Honolulu,West,6/1/1998,1.171,0.587,-0.042
Honolulu,West,7/1/1998,1.076,0.522,-0.085
Honolulu,West,8/1/1998,1.496,0.866,0.217
Honolulu,West,9/1/1998,1.65,1.001,0.325
